match_id,steam_id,total_money_per_map,total_money
63625,76561198017015164,73400.0,73400
63625,76561198033152432,66500.0,66500
63625,76561198040075248,66500.0,66500
63625,76561198042070812,73400.0,73400
63625,76561198046220164,64100.0,64100
63625,76561198068998055,66800.0,66800
63625,76561198070876270,72500.0,72500
63625,76561198073117127,69500.0,69500
63625,76561198120557348,72200.0,72200
63625,76561198800622918,65000.0,65000
63626,76561197987452984,62050.0,62050
63626,76561197999712198,56750.0,56750
63626,76561198004152811,56850.0,56850
63626,76561198009723975,53450.0,53450
63626,76561198020161616,69650.0,69650
63626,76561198050057750,62650.0,62650
63626,76561198076388653,59350.0,59350
63626,76561198117680294,63050.0,63050
63626,76561198190351467,64250.0,64250
63626,76561198191567453,54650.0,54650
63627,76561197979126082,81900.0,81900
63627,76561197997850778,80400.0,80400
63627,76561198021086145,78200.0,78200
63627,76561198046582213,78550.0,78550
63627,76561198061745658,80700.0,80700
63627,76561198103921828,89550.0,89550
63627,76561198110839613,86550.0,86550
63627,76561198139039223,84450.0,84450
63627,76561198141288112,83550.0,83550
63627,76561198201462870,78000.0,78000
63628,76561197968510806,79350.0,79350
63628,76561197998197366,77750.0,77750
63628,76561197999855911,77450.0,77450
63628,76561198000984547,76650.0,76650
63628,76561198014778202,71450.0,71450
63628,76561198133274020,73750.0,73750
63628,76561198171689321,71450.0,71450
63628,76561198172837021,74750.0,74750
63628,76561198178209109,72450.0,72450
63628,76561198263656468,75550.0,75550
63629,76561197991348083,57450.0,57450
63629,76561198011438327,52150.0,52150
63629,76561198014359142,51350.0,51350
63629,76561198017671061,57550.0,57550
63629,76561198027839825,58550.0,58550
63629,76561198045037774,58150.0,58150
63629,76561198052546265,57350.0,57350
63629,76561198199480329,49850.0,49850
63629,76561198205135895,48850.0,48850
63629,76561198205517292,50750.0,50750
63630,76561197970141954,83650.0,83650
63630,76561198005107817,79850.0,79850
63630,76561198044146694,78350.0,78350
63630,76561198057282432,75750.0,75750
63630,76561198152403112,77350.0,77350
